PathwayL2,PathwayL1,Average
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
Protein families: genetic information processing,Brite Hierarchies,12973798.6791667
